,Date,Name,Symbol,Share,Weight,WK Change
2703,2021-10-23,Chinalin Securi..,2945,"53,000",0.01,NA
2704,2021-10-23,Bank of Qingdao..,2948,"167,600",0.01,NA
2705,2021-10-23,XPeng Inc.,9868,"65,978",0.01,NA
2706,2021-10-23,Guangzhou Yuexi..,987,"219,915",0.01,NA
2707,2021-10-23,Huagong Tech Co..,988,"177,859",0.01,NA
2708,2021-10-23,Baidu Inc.,9888,"6,830",0.01,NA
2709,2021-10-23,New Oriental Ed..,9901,"38,840",0.01,NA
2710,2021-10-23,Datang Internat..,991,"5,235,035",0.01,NA
2711,2021-10-23,Taiwan Secom Co..,9917,"540,725",0.01,NA
2712,2021-10-23,Jiumaojiu Inter..,9922,"1,146,000",0.01,NA
2713,2021-10-23,Akeso Inc.,9926,"890,000",0.01,NA
2714,2021-10-23,Anhui Expresswa..,995,"1,022,728",0.01,NA
2715,2021-10-23,Trip.com Group ..,9961,"12,402",0.01,NA
2716,2021-10-23,Newland Digital..,997,"247,699",0.01,NA
2717,2021-10-23,Yuan Longping H..,998,"169,100",0.01,NA
2718,2021-10-23,Suzuken Co. Ltd..,9987,"131,109",0.01,NA
2719,2021-10-23,Sundrug Co. Ltd..,9989,"120,970",0.01,NA
2720,2021-10-23,Shenzhen Hepali..,9989,"257,236",0.01,NA
2721,2021-10-23,China Resources..,999,"132,100",0.01,NA
2722,2021-10-23,Remegen Co. Ltd..,9995,"160,000",0.01,NA
2723,2021-10-23,NetEase Inc.,9999,"161,132",0.01,NA
2724,2021-10-23,AIB Group plc,A5G,"1,444,236",0.01,NA
2725,2021-10-23,Astra Agro Lest..,AALI,"680,225",0.01,NA
2726,2021-10-23,Aarti Industrie..,AARTIIND,"347,133",0.01,NA
2727,2021-10-23,ABB India Ltd.,ABB,"95,839",0.01,25.75
2728,2021-10-23,Adbri Ltd.,ABC,"856,505",0.01,26.18
2729,2021-10-23,Aditya Birla Ca..,ABCAPITAL,"953,912",0.01,NA
2730,2021-10-23,Alliance Bank M..,ABMB,"1,902,000",0.01,NA
2731,2021-10-23,Arca Continenta..,AC,"814,883",0.01,4.01
2732,2021-10-23,ACC Ltd.,ACC,"157,540",0.01,38.76
2733,2021-10-23,Adani Power Ltd..,ADANIPOWER,"1,731,358",0.01,NA
2734,2021-10-23,Abu Dhabi Islam..,ADIB,"2,716,803",0.01,NA
2735,2021-10-23,Abu Dhabi Natio..,ADNOCDIST,"4,608,458",0.01,NA
2736,2021-10-23,Adaro Energy Tb..,ADRO,"23,474,263",0.01,0.00
2737,2021-10-23,Anadolu Efes Bi..,AEFES.E,"350,145",0.01,NA
2738,2021-10-23,AES Andes SA,AESANDES,"6,275,836",0.01,NA
2739,2021-10-23,Sistema PJSFC,AFKS,"1,475,900",0.01,NA
2740,2021-10-23,Vamos Locacao d..,VAMO3,"360,651",0.01,NA
2741,2021-10-23,Cia Sud America..,VAPORES,"32,821,680",0.01,NA
2742,2021-10-23,Varta AG,VAR1,"26,228",0.01,NA
2743,2021-10-23,Varun Beverages..,VBL,"249,825",0.01,NA
2744,2021-10-23,Vodafone Qatar ..,VFQS,"2,870,458",0.01,NA
2745,2021-10-23,Via S/A,VIIA3,"2,901,688",0.01,NA
2746,2021-10-23,Telefonica Bras..,VIV,"232,429",0.01,2.23
2747,2021-10-23,Telefonica Bras..,VIVT3,"593,295",0.01,NA
2748,2021-10-23,Controladora Vu..,VOLARA,"1,697,000",0.01,NA
2749,2021-10-23,Koninklijke Vop..,VPK,"119,638",0.01,NA
2750,2021-10-23,VTB Bank PJSC,VTBR,"5,529,218,867",0.01,NA
2751,2021-10-23,VTB Bank PJSC,VTBR,"1,904,444",0.01,NA
2752,2021-10-23,Vitesco Technol..,VTSC,"40,702",0.01,NA
2753,2021-10-23,Vantage Towers ..,VTWR,"125,809",0.01,NA
2754,2021-10-23,Wing Tai Holdin..,W05,"633,998",0.01,NA
2755,2021-10-23,Weibo Corp.,WB,"95,526",0.01,28.00
2756,2021-10-23,Wacker Chemie A..,WCH,"27,992",0.01,NA
2757,2021-10-23,Whitehaven Coal..,WHC,"1,635,781",0.01,NA
2758,2021-10-23,Whirlpool of In..,WHIRLPOOL,"54,960",0.01,NA
2759,2021-10-23,Wickes Group pl..,WIX,"477,660",0.01,-27.39
2760,2021-10-23,Worley Ltd.,WOR,"697,296",0.01,8.59
2761,2021-10-23,Westports Holdi..,WPRTS,"1,912,696",0.01,NA
2762,2021-10-23,YDUQS Participa..,YDUQ3,"557,692",0.01,NA
2763,2021-10-23,Yes Bank Ltd.,YESBANK,"2,544,587",0.01,NA
2764,2021-10-23,Yapi ve Kredi B..,YKBNK.E,"2,717,184",0.01,NA
2765,2021-10-23,Yatsen Holding ..,YSG,"125,182",0.01,322.00
2766,2021-10-23,YTL Corp. Bhd.,YTL,"8,426,924",0.01,NA
2767,2021-10-23,JOYY Inc.,YY,"95,603",0.01,-30.74
2768,2021-10-23,Yanlord Land Gr..,Z25,"1,215,087",0.01,NA
2769,2021-10-23,JA Solar Techno..,2459,"210,800",0.01,NA
2770,2021-10-23,Guangzhou Zhuji..,2461,"218,100",0.01,NA
2771,2021-10-23,WUS Printed Cir..,2463,"240,570",0.01,NA
2772,2021-10-23,Guangzhou Haige..,2465,"308,400",0.01,NA
2773,2021-10-23,STO Express Co...,2468,"282,099",0.01,NA
2774,2021-10-23,Luxshare Precis..,2475,"934,239",0.01,NA
2775,2021-10-23,Walsin Technolo..,2492,"931,000",0.01,NA
2776,2021-10-23,Rongsheng Petro..,2493,"391,350",0.01,NA
2777,2021-10-23,Qingdao Hanhe C..,2498,"139,900",0.01,NA
2778,2021-10-23,HTC Corp.,2498,"1,442,570",0.01,NA
2779,2021-10-23,Shanxi Securiti..,2500,"455,390",0.01,NA
2780,2021-10-23,Sapporo Holding..,2501,"113,119",0.01,NA
2781,2021-10-23,GCL System Inte..,2506,"775,900",0.01,NA
2782,2021-10-23,Chongqing Fulin..,2507,"103,000",0.01,NA
2783,2021-10-23,Hangzhou Robam ..,2508,"122,700",0.01,NA
2784,2021-10-23,C&S Paper Co. L..,2511,"158,800",0.01,NA
2785,2021-10-23,Netmarble Corp.,251270,"34,990",0.01,NA
2786,2021-10-23,Autohome Inc.,2518,"18,724",0.01,NA
2787,2021-10-23,Takara Holdings..,2531,"318,280",0.01,NA
2788,2021-10-23,Tianshan Alumin..,2532,"218,800",0.01,NA
2789,2021-10-23,Wuhu Sanqi Inte..,2555,"254,300",0.01,NA
2790,2021-10-23,Zhejiang Semir ..,2563,"138,900",0.01,NA
2791,2021-10-23,Shanghai Bairun..,2568,"94,780",0.01,NA
2792,2021-10-23,China Everbrigh..,257,"6,735,484",0.01,NA
2793,2021-10-23,Suofeiya Home C..,2572,"83,100",0.01,NA
2794,2021-10-23,Coca-Cola Bottl..,2579,"261,704",0.01,NA
2795,2021-10-23,Hytera Communic..,2583,"316,800",0.01,NA
2796,2021-10-23,BOC Aviation Lt..,2588,"380,126",0.01,NA
2797,2021-10-23,Shandong Himile..,2595,"118,174",0.01,NA
2798,2021-10-23,Krafton Inc.,259960,"1,430",0.01,NA
2799,2021-10-23,Lingyi iTech Gu..,2600,"966,500",0.01,NA
2800,2021-10-23,LB Group Co. Lt..,2601,"305,000",0.01,NA
2801,2021-10-23,Zhejiang Centur..,2602,"1,309,507",0.01,NA
2802,2021-10-23,Shijiazhuang Yi..,2603,"175,360",0.01,NA
2803,2021-10-23,U-Ming Marine T..,2606,"809,000",0.01,NA
2804,2021-10-23,Offcn Education..,2607,"277,400",0.01,NA
2805,2021-10-23,Shanghai Pharma..,2607,"1,601,819",0.01,NA
2806,2021-10-23,Fuji Oil Holdin..,2607,"85,774",0.01,NA
2807,2021-10-23,China Airlines ..,2610,"4,903,913",0.01,NA
2808,2021-10-23,Guotai Junan Se..,2611,"3,220,131",0.01,NA
2809,2021-10-23,JD Logistics In..,2618,"170,817",0.01,NA
2810,2021-10-23,Eva Airways Cor..,2618,"4,521,188",0.01,NA
2811,2021-10-23,Perfect World C..,2624,"237,400",0.01,NA
2812,2021-10-23,Kuang-Chi Techn..,2625,"280,900",0.01,NA
2813,2021-10-23,Taiwan High Spe..,2633,"3,881,000",0.01,NA
2814,2021-10-23,Suzhou Anjie Te..,2635,"77,100",0.01,NA
2815,2021-10-23,Pearl Abyss Cor..,263750,"58,798",0.01,NA
2816,2021-10-23,Valiant Co. Ltd..,2643,"115,600",0.01,NA
2817,2021-10-23,Zhejiang Satell..,2648,"216,440",0.01,NA
2818,2021-10-23,Lawson Inc.,2651,"89,558",0.01,NA
2819,2021-10-23,Haisco Pharmace..,2653,"105,000",0.01,NA
2820,2021-10-23,Guosheng Financ..,2670,"244,600",0.01,NA
2821,2021-10-23,ABC-Mart Inc.,2670,"45,121",0.01,NA
2822,2021-10-23,Hyundai Heavy I..,267250,"93,455",0.01,NA
2823,2021-10-23,GDS Holdings Lt..,9698,"18,463",0.01,NA
2824,2021-10-23,Beijing Zhong K..,970,"161,881",0.01,NA
2825,2021-10-23,Japan Airport T..,9706,"99,483",0.01,NA
2826,2021-10-23,SCSK Corp.,9719,"233,709",0.01,NA
2827,2021-10-23,L'Occitane Inte..,973,"852,105",0.01,NA
2828,2021-10-23,Yintai Gold Co...,975,"366,940",0.01,NA
2829,2021-10-23,Inspur Electron..,977,"185,120",0.01,NA
2830,2021-10-23,Benesse Holding..,9783,"127,209",0.01,NA
2831,2021-10-23,CJ CheilJedang ..,97955,"1,095",0.01,NA
2832,2021-10-23,Shanxi Coking C..,983,"536,920",0.01,NA
2833,2021-10-23,China Taiping I..,966,"2,767,472",0.01,NA
2834,2021-10-23,Jinke Smart Ser..,9666,"280,200",0.01,NA
2835,2021-10-23,Terna Energy SA,TENERGY,"89,106",0.01,NA
2836,2021-10-23,Teva Pharmaceut..,TEVA,"14,374",0.01,6.86
2837,2021-10-23,Turk Hava Yolla..,THYAO.E,"1,039,895",0.01,NA
2838,2021-10-23,TIM SA/Brazil,TIMB,"31,251",0.01,-7.67
2839,2021-10-23,TIM SA/Brazil,TIMS3,"1,342,230",0.01,NA
2840,2021-10-23,Telecom Italia ..,TITR,"10,559,074",0.01,NA
2841,2021-10-23,Telekom Austria..,TKA,"249,495",0.01,NA
2842,2021-10-23,Telkom SA SOC L..,TKG,"520,871",0.01,NA
2843,2021-10-23,Talanx AG,TLX,"98,740",0.01,NA
2844,2021-10-23,Telekom Malaysi..,TM,"2,082,957",0.01,30.24
2845,2021-10-23,Telenet Group H..,TNET,"82,754",0.01,38.72
2846,2021-10-23,Tofas Turk Otom..,TOASO.E,"218,952",0.01,NA
2847,2021-10-23,Thai Oil PCL,TOP-F,"1,769,679",0.01,NA
2848,2021-10-23,Torrent Pharmac..,TORNTPHARM,"91,604",0.01,NA
2849,2021-10-23,Torrent Power L..,TORNTPOWER,"399,972",0.01,NA
2850,2021-10-23,Sarana Menara N..,TOWR,"47,442,500",0.01,0.00
2851,2021-10-23,Piraeus Financi..,TPEIR,"1,075,233",0.01,NA
2852,2021-10-23,TPG Telecom Ltd..,TPG,"687,085",0.01,NA
2853,2021-10-23,Trent Ltd.,TRENT,"338,012",0.01,NA
2854,2021-10-23,Cia de Transmis..,TRPL4,"361,196",0.01,NA
2855,2021-10-23,Truworths Inter..,TRU,"765,279",0.01,33.61
2856,2021-10-23,True Corp. PCL,TRUE-F,"18,337,762",0.01,NA
2857,2021-10-23,Tenaris SA,TS,"100,657",0.01,126.52
2858,2021-10-23,TMBThanachart B..,TTB-F,"82,352,296",0.01,NA
2859,2021-10-23,Turk Telekomuni..,TTKOM.E,"883,304",0.01,NA
2860,2021-10-23,Thai Union Grou..,TU-F,"5,098,563",0.01,NA
2861,2021-10-23,TUI AG,TUI1,"432,752",0.01,NA
2862,2021-10-23,TUI AG,TUIl,"934,628",0.01,NA
2863,2021-10-23,Turkiye Petrol ..,TUPRS.E,"240,788",0.01,NA
2864,2021-10-23,Tuya Inc.,TUYA,"82,677",0.01,756.00
2865,2021-10-23,TVS Motor Co. L..,TVSMOTOR,"370,487",0.01,NA
2866,2021-10-23,UOL Group Ltd.,U14,"919,618",0.01,NA
2867,2021-10-23,Sembcorp Indust..,U96,"1,650,902",0.01,NA
2868,2021-10-23,United Brewerie..,UBL,"127,180",0.01,NA
2869,2021-10-23,United Developm..,UDCD,"3,232,226",0.01,NA
2870,2021-10-23,Ultrapar Partic..,UGPA3,"1,505,252",0.01,NA
2871,2021-10-23,Swatch Group AG,UHRN,"66,695",0.01,NA
2872,2021-10-23,Union Bank of I..,UNIONBANK,"1,015,425",0.01,NA
2873,2021-10-23,United Tractors..,UNTR,"2,829,212",0.01,NA
2874,2021-10-23,Unilever Indone..,UNVR,"10,745,150",0.01,42.13
2875,2021-10-23,Unipro PJSC,UPRO,"22,147,100",0.01,98.35
2876,2021-10-23,Universal Robin..,URC,"1,675,459",0.01,NA
2877,2021-10-23,UnipolSai Assic..,US,"793,574",0.01,NA
2878,2021-10-23,Usinas Siderurg..,USIM3,"312,400",0.01,NA
2879,2021-10-23,Usinas Siderurg..,USIM5,"848,800",0.01,NA
2880,2021-10-23,Turkiye Vakifla..,VAKBN.E,"1,160,767",0.01,NA
2881,2021-10-23,Industrial Bank..,24110,"473,517",0.01,NA
2882,2021-10-23,Benefit One Inc..,2412,"109,468",0.01,NA
2883,2021-10-23,Wuhan Guide Inf..,2414,"299,888",0.01,NA
2884,2021-10-23,Doosan Bobcat I..,241560,"45,264",0.01,NA
2885,2021-10-23,Shenzhen Aisidi..,2416,"83,700",0.01,NA
2886,2021-10-23,Shun Tak Holdin..,242,"3,237,139",0.01,NA
2887,2021-10-23,Sichuan Kelun P..,2422,"188,690",0.01,NA
2888,2021-10-23,Guizhou Bailing..,2424,"139,100",0.01,NA
2889,2021-10-23,Shenzhen MTC Co..,2429,"671,146",0.01,NA
2890,2021-10-23,Hangzhou Oxygen..,2430,"64,700",0.01,NA
2891,2021-10-23,DeNA Co. Ltd.,2432,"98,082",0.01,NA
2892,2021-10-23,Zhejiang Wanliy..,2434,"177,600",0.01,NA
2893,2021-10-23,Zhejiang Runtu ..,2440,"137,405",0.01,NA
2894,2021-10-23,Hang Zhou Great..,2444,"159,100",0.01,NA
2895,2021-10-23,Transcend Infor..,2451,"561,455",0.01,NA
2896,2021-10-23,OFILM Group Co...,2456,"343,700",0.01,NA
2897,2021-10-23,KCC Corp.,2380,"8,083",0.01,NA
2898,2021-10-23,Blue Sail Medic..,2382,"99,100",0.01,NA
2899,2021-10-23,Suzhou Dongshan..,2384,"206,200",0.01,NA
2900,2021-10-23,Beijing Dabeino..,2385,"536,800",0.01,NA
2901,2021-10-23,Chicony Electro..,2385,"1,168,337",0.01,NA
2902,2021-10-23,Sinopec Enginee..,2386,"2,768,188",0.01,NA
2903,2021-10-23,Guizhou Xinbang..,2390,"219,600",0.01,NA
2904,2021-10-23,Shenzhen Hepali..,2399,"112,000",0.01,NA
2905,2021-10-23,NavInfo Co. Ltd..,2405,"306,196",0.01,NA
2906,2021-10-23,Do-Fluoride New..,2407,"96,600",0.01,NA
2907,2021-10-23,Nanya Technolog..,2408,"1,621,600",0.01,NA
2908,2021-10-23,Jiangsu Yoke Te..,2409,"59,700",0.01,NA
2909,2021-10-23,AU Optronics Co..,2409,"6,705,000",0.01,NA
2910,2021-10-23,Sotetsu Holding..,9003,"146,899",0.01,NA
2911,2021-10-23,Shanghai Shibei..,900902,"842,160",0.01,NA
2912,2021-10-23,Lao Feng Xiang ..,900905,"391,321",0.01,NA
2913,2021-10-23,Shanghai Huayi ..,900909,"421,647",0.01,NA
2914,2021-10-23,Shanghai Jinqia..,900911,"771,989",0.01,NA
2915,2021-10-23,Shanghai Waigao..,900912,"465,271",0.01,NA
2916,2021-10-23,Shanghai Bailia..,900923,"271,016",0.01,NA
2917,2021-10-23,Shanghai Mechan..,900925,"494,438",0.01,NA
2918,2021-10-23,Shanghai Baosig..,900926,"1,090,229",0.01,NA
2919,2021-10-23,Shanghai Lujiaz..,900932,"2,253,034",0.01,NA
2920,2021-10-23,Huaxin Cement C..,900933,"558,269",0.01,NA
2921,2021-10-23,Shanghai Jinjia..,900934,"518,925",0.01,NA
2922,2021-10-23,Shanghai Zhenhu..,900947,"1,844,864",0.01,NA
2923,2021-10-23,Inner Mongolia ..,900948,"1,865,614",0.01,NA
2924,2021-10-23,Fuji Kyuko Co. ..,9010,"41,300",0.01,NA
2925,2021-10-23,Huaneng Power I..,902,"8,800,226",0.01,NA
2926,2021-10-23,Xinyangfeng Agr..,902,"156,400",0.01,NA
2927,2021-10-23,Seibu Holdings ..,9024,"390,608",0.01,NA
2928,2021-10-23,Nishi-Nippon Ra..,9031,"144,557",0.01,NA
2929,2021-10-23,Amorepacific Co..,90435,"13,997",0.01,NA
2930,2021-10-23,Nankai Electric..,9044,"207,838",0.01,NA
2931,2021-10-23,Keihan Holdings..,9045,"183,235",0.01,NA
2932,2021-10-23,Sankyu Inc.,9065,"92,925",0.01,NA
2933,2021-10-23,Fukuyama Transp..,9075,"56,372",0.01,NA
2934,2021-10-23,Seino Holdings ..,9076,"262,126",0.01,NA
2935,2021-10-23,Hitachi Transpo..,9086,"61,046",0.01,NA
2936,2021-10-23,Ming Yuan Cloud..,909,"1,073,000",0.01,NA
2937,2021-10-23,Maruwa Unyu Kik..,9090,"71,100",0.01,NA
2938,2021-10-23,Hanssem Co. Ltd..,9240,"17,980",0.01,NA
2939,2021-10-23,Mitsubishi Logi..,9301,"117,774",0.01,NA
2940,2021-10-23,Hunan Valin Ste..,932,"787,000",0.01,NA
2941,2021-10-23,Kamigumi Co. Lt..,9364,"182,703",0.01,NA
2942,2021-10-23,Jizhong Energy ..,937,"461,603",0.01,NA
2943,2021-10-23,Unisplendour Co..,938,"166,737",0.01,NA
2944,2021-10-23,TBS Holdings In..,9401,"52,717",0.01,NA
2945,2021-10-23,Nippon Televisi..,9404,"29,651",0.01,NA
2946,2021-10-23,TV Asahi Holdin..,9409,"24,883",0.01,NA
2947,2021-10-23,GMO internet In..,9449,"104,482",0.01,NA
2948,2021-10-23,Kadokawa Corp.,9468,"77,100",0.01,NA
2949,2021-10-23,Chugoku Electri..,9504,"560,729",0.01,NA
2950,2021-10-23,Shikoku Electri..,9507,"285,887",0.01,NA
2951,2021-10-23,Electric Power ..,9513,"313,006",0.01,NA
2952,2021-10-23,RENOVA Inc.,9519,"83,500",0.01,NA
2953,2021-10-23,Beijing Shougan..,959,"529,600",0.01,NA
2954,2021-10-23,Yunnan Tin Co. ..,960,"221,500",0.01,NA
2955,2021-10-23,Shochiku Co. Lt..,9601,"17,796",0.01,NA
2956,2021-10-23,Jiangsu Zhongna..,961,"511,300",0.01,NA
2957,2021-10-23,JD.com Inc.,9618,"87,549",0.01,NA
2958,2021-10-23,Ain Holdings In..,9627,"51,512",0.01,NA
2959,2021-10-23,Huadong Medicin..,963,"227,800",0.01,NA
2960,2021-10-23,Seegene Inc.,96530,"53,750",0.01,NA
2961,2021-10-23,Sartorius AG,SRT,"3,919",0.01,10.75
2962,2021-10-23,Sistema PJSFC,SSA,"185,097",0.01,NA
2963,2021-10-23,Sri Trang Glove..,STGT-F,"1,612,710",0.01,NA
2964,2021-10-23,Strauss Group L..,STRS,"76,174",0.01,41.99
2965,2021-10-23,Sul America SA,SULA11,"751,212",0.01,NA
2966,2021-10-23,Sulzer AG,SUN,"32,480",0.01,68.04
2967,2021-10-23,Sundaram Financ..,SUNDARMFIN,"125,127",0.01,NA
2968,2021-10-23,Sun TV Network ..,SUNTV,"181,693",0.01,NA
2969,2021-10-23,Supermax Corp. ..,SUPERMX,"2,917,900",0.01,NA
2970,2021-10-23,Seven Group Hol..,SVW,"262,100",0.01,NA
2971,2021-10-23,Sodexo SA,SW,"51,256",0.01,NA
2972,2021-10-23,ElSewedy Electr..,SWDY,"1,436,275",0.01,NA
2973,2021-10-23,Singapore Press..,T39,"2,937,937",0.01,NA
2974,2021-10-23,Suntec Real Est..,T82U,"3,857,366",0.01,NA
2975,2021-10-23,Transmissora Al..,TAEE11,"400,996",0.01,NA
2976,2021-10-23,Takeda Pharmace..,TAK,"266,210",0.01,-16.05
2977,2021-10-23,TAL Education G..,TAL,"834,008",0.01,-93.57
2978,2021-10-23,Tata Communicat..,TATACOMM,"208,966",0.01,NA
2979,2021-10-23,Tata Motors Ltd..,TATAMTRDVR,"900,761",0.01,NA
2980,2021-10-23,Tatneft PJSC,TATN,"470,953",0.01,NA
2981,2021-10-23,Tatneft PJSC,TATNP,"151,173",0.01,NA
2982,2021-10-23,TAV Havalimanla..,TAVHL.E,"316,983",0.01,NA
2983,2021-10-23,Tower Bersama I..,TBIG,"18,286,225",0.01,NA
2984,2021-10-23,Tiger Brands Lt..,TBS,"315,888",0.01,NA
2985,2021-10-23,Turkcell Iletis..,TCELL.E,"2,166,694",0.01,NA
2986,2021-10-23,O2 Czech Republ..,TELEC,"69,921",0.01,NA
2987,2021-10-23,Morinaga Milk I..,2264,"74,237",0.01,NA
2988,2021-10-23,Zhefu Holding G..,2266,"694,800",0.01,NA
2989,2021-10-23,Westone Informa..,2268,"109,498",0.01,NA
2990,2021-10-23,Saudia Dairy & ..,2270,"28,269",0.01,NA
2991,2021-10-23,Zhejiang Crysta..,2273,"174,796",0.01,NA
2992,2021-10-23,MGM China Holdi..,2282,"1,311,723",0.01,NA
2993,2021-10-23,Tibet Cheezheng..,2287,"22,700",0.01,NA
2994,2021-10-23,Alpha Group,2292,"166,500",0.01,NA
2995,2021-10-23,Luolai Lifestyl..,2293,"100,800",0.01,NA
2996,2021-10-23,Shenzhen Salubr..,2294,"122,100",0.01,NA
2997,2021-10-23,Itoham Yonekyu ..,2296,"234,117",0.01,NA
2998,2021-10-23,Fujian Sunner D..,2299,"160,100",0.01,NA
2999,2021-10-23,Bank of East As..,23,"2,390,652",0.01,NA
3000,2021-10-23,China West Cons..,2302,"50,600",0.01,NA
3001,2021-10-23,Jiangsu Yanghe ..,2304,"197,000",0.01,NA
3002,2021-10-23,Guangdong Haid ..,2311,"212,900",0.01,NA
3003,2021-10-23,Shenzhen New Na..,2314,"188,500",0.01,NA
3004,2021-10-23,Lee & Man Paper..,2314,"2,624,583",0.01,NA
3005,2021-10-23,Zhejiang Yongta..,2326,"113,715",0.01,NA
3006,2021-10-23,NS Solutions Co..,2327,"55,976",0.01,NA
3007,2021-10-23,Advanced Petroc..,2330,"196,794",0.01,NA
3008,2021-10-23,Ichigo Inc.,2337,"329,955",0.01,NA
3009,2021-10-23,GEM Co. Ltd.,2340,"602,998",0.01,NA
3010,2021-10-23,Synnex Technolo..,2347,"2,577,889",0.01,NA
3011,2021-10-23,SF Holding Co. ..,2352,"338,895",0.01,NA
3012,2021-10-23,Yantai Jereh Oi..,2353,"124,197",0.01,NA
3013,2021-10-23,Acer Inc.,2353,"5,430,396",0.01,NA
3014,2021-10-23,Lotte Shopping ..,23530,"21,223",0.01,NA
3015,2021-10-23,Dah Sing Bankin..,2356,"642,105",0.01,NA
3016,2021-10-23,AviChina Indust..,2357,"4,479,567",0.01,NA
3017,2021-10-23,WuXi AppTec Co...,2359,"207,398",0.01,NA
3018,2021-10-23,Taiji Computer ..,2368,"73,298",0.01,NA
3019,2021-10-23,NAURA Technolog..,2371,"65,600",0.01,NA
3020,2021-10-23,Zhejiang Weixin..,2372,"205,000",0.01,NA
3021,2021-10-23,China TransInfo..,2373,"137,600",0.01,NA
3022,2021-10-23,Zhejiang Yasha ..,2375,"228,011",0.01,NA
3023,2021-10-23,China Power Int..,2380,"8,290,326",0.01,NA
3024,2021-10-23,Rabigh Refining..,2380,"403,788",0.01,NA
3025,2021-10-23,Shanxi Taigang ..,825,"731,500",0.01,NA
3026,2021-10-23,Credit Saison C..,8253,"286,790",0.01,NA
3027,2021-10-23,Izumi Co. Ltd.,8273,"73,328",0.01,NA
3028,2021-10-23,Yaoko Co. Ltd.,8279,"38,401",0.01,NA
3029,2021-10-23,Dongguan Develo..,828,"127,800",0.01,NA
3030,2021-10-23,K's Holdings Co..,8282,"300,533",0.01,NA
3031,2021-10-23,PALTAC Corp.,8283,"57,260",0.01,NA
3032,2021-10-23,Luxi Chemical G..,830,"238,800",0.01,NA
3033,2021-10-23,Aozora Bank Ltd..,8304,"213,574",0.01,NA
3034,2021-10-23,Hachijuni Bank ..,8359,"843,977",0.01,NA
3035,2021-10-23,Chugoku Bank Lt..,8382,"307,772",0.01,NA
3036,2021-10-23,Iyo Bank Ltd.,8385,"494,894",0.01,NA
3037,2021-10-23,CITIC Guoan Inf..,839,"517,200",0.01,NA
3038,2021-10-23,Seven Bank Ltd.,8410,"1,168,881",0.01,NA
3039,2021-10-23,Yamaguchi Finan..,8418,"430,157",0.01,NA
3040,2021-10-23,Fuyo General Le..,8424,"35,134",0.01,NA
3041,2021-10-23,Nien Made Enter..,8464,"255,000",0.01,NA
3042,2021-10-23,Helixmith Co. L..,84990,"52,977",0.01,NA
3043,2021-10-23,Microport Scien..,853,"894,274",0.01,NA
3044,2021-10-23,AEON Financial ..,8570,"206,674",0.01,NA
3045,2021-10-23,Acom Co. Ltd.,8572,"680,617",0.01,NA
3046,2021-10-23,Orient Corp.,8585,"1,080,348",0.01,NA
3047,2021-10-23,Beijing Shunxin..,860,"94,995",0.01,NA
3048,2021-10-23,Matsui Securiti..,8628,"183,121",0.01,NA
3049,2021-10-23,Hyundai Glovis ..,86280,"34,730",0.01,NA
3050,2021-10-23,China Medical S..,867,"2,298,850",0.01,NA
3051,2021-10-23,Yantai Changyu ..,869,"30,900",0.01,NA
3052,2021-10-23,Medytox Inc.,86900,"8,177",0.01,NA
3053,2021-10-23,Swire Pacific L..,87,"1,666,088",0.01,NA
3054,2021-10-23,Shimao Services..,873,"1,424,000",0.01,NA
3055,2021-10-23,Guangzhou Baiyu..,874,"414,620",0.01,NA
3056,2021-10-23,New Hope Liuhe ..,876,"569,100",0.01,NA
3057,2021-10-23,Hotel Shilla Co..,8770,"55,989",0.01,NA
3058,2021-10-23,Yunnan Copper C..,878,"197,000",0.01,NA
3059,2021-10-23,Shenzhen Yan Ti..,88,"283,100",0.01,NA
3060,2021-10-23,SJM Holdings Lt..,880,"3,460,915",0.01,NA
3061,2021-10-23,Hanwha Corp.,880,"80,694",0.01,NA
3062,2021-10-23,Hubei Energy Gr..,883,"842,208",0.01,NA
3063,2021-10-23,Hanwha Life Ins..,88350,"512,180",0.01,NA
3064,2021-10-23,CIFI Holdings G..,884,"6,562,590",0.01,NA
3065,2021-10-23,Anhui Zhongding..,887,"167,600",0.01,NA
3066,2021-10-23,Relo Group Inc.,8876,"193,806",0.01,NA
3067,2021-10-23,Shenzhen Airpor..,89,"248,800",0.01,NA
3068,2021-10-23,Aeon Mall Co. L..,8905,"219,272",0.01,NA
3069,2021-10-23,Hanmi Science C..,8930,"26,625",0.01,NA
3070,2021-10-23,Henan Shuanghui..,895,"406,100",0.01,NA
3071,2021-10-23,Japan Logistics..,8967,"1,604",0.01,NA
3072,2021-10-23,Kenedix Office ..,8972,702,0.01,NA
3073,2021-10-23,Daiwa Office In..,8976,505,0.01,NA
3074,2021-10-23,Angang Steel Co..,898,"719,300",0.01,NA
3075,2021-10-23,Japan Hotel REI..,8985,"8,138",0.01,NA
3076,2021-10-23,Traton SE,8TRA,"93,823",0.01,NA
3077,2021-10-23,China Baoan Gro..,9,"342,200",0.01,NA
3078,2021-10-23,San Miguel Corp..,SMC,"683,885",0.01,NA
3079,2021-10-23,Semen Indonesia..,SMGR,"5,477,549",0.01,NA
3080,2021-10-23,Sao Martinho SA,SMTO3,"300,200",0.01,NA
3081,2021-10-23,Surgutneftegas ..,SNGS,"3,872,600",0.01,NA
3082,2021-10-23,OMV Petrom SA,SNP,"20,219,009",0.01,29.74
